#Channel Energy Counts
12701 2207.62 20
12702 2207.79 16
12703 2207.96 22
12704 2208.13 17
12705 2208.3 15
12706 2208.47 16
12707 2208.65 17
12708 2208.82 22
12709 2208.99 20
12710 2209.16 24
12711 2209.33 15
12712 2209.51 16
12713 2209.68 12
12714 2209.85 15
12715 2210.02 24
12716 2210.19 23
12717 2210.37 14
12718 2210.54 19
12719 2210.71 26
12720 2210.88 24
12721 2211.05 20
12722 2211.22 26
12723 2211.4 14
12724 2211.57 15
12725 2211.74 12
12726 2211.91 23
12727 2212.08 22
12728 2212.26 19
12729 2212.43 20
12730 2212.6 21
12731 2212.77 23
12732 2212.94 19
12733 2213.12 34
12734 2213.29 21
12735 2213.46 25
12736 2213.63 26
12737 2213.8 24
12738 2213.97 13
12739 2214.15 25
12740 2214.32 21
12741 2214.49 24
12742 2214.66 20
12743 2214.83 19
12744 2215.01 20
12745 2215.18 23
12746 2215.35 21
12747 2215.52 20
12748 2215.69 18
12749 2215.86 20
12750 2216.04 18
12751 2216.21 12
12752 2216.38 21
12753 2216.55 17
12754 2216.72 24
12755 2216.9 28
12756 2217.07 15
12757 2217.24 16
12758 2217.41 24
12759 2217.58 20
12760 2217.76 22
12761 2217.93 24
12762 2218.1 23
12763 2218.27 19
12764 2218.44 22
12765 2218.61 17
12766 2218.79 20
12767 2218.96 20
12768 2219.13 16
12769 2219.3 14
12770 2219.47 16
12771 2219.65 18
12772 2219.82 10
12773 2219.99 13
12774 2220.16 17
12775 2220.33 21
12776 2220.51 27
12777 2220.68 17
12778 2220.85 20
12779 2221.02 22
12780 2221.19 18
12781 2221.36 14
12782 2221.54 19
12783 2221.71 22
12784 2221.88 19
12785 2222.05 29
12786 2222.22 13
12787 2222.4 20
12788 2222.57 16
12789 2222.74 15
12790 2222.91 15
12791 2223.08 14
12792 2223.26 18
12793 2223.43 14
12794 2223.6 26
12795 2223.77 26
12796 2223.94 23
12797 2224.11 21
12798 2224.29 21
12799 2224.46 22
12800 2224.63 13
12801 2224.8 17
12802 2224.97 21
12803 2225.15 24
12804 2225.32 13
12805 2225.49 16
12806 2225.66 10
12807 2225.83 16
12808 2226 17
12809 2226.18 21
12810 2226.35 16
12811 2226.52 14
12812 2226.69 22
12813 2226.86 19
12814 2227.04 17
12815 2227.21 24
12816 2227.38 18
12817 2227.55 18
12818 2227.72 27
12819 2227.9 18
12820 2228.07 19
12821 2228.24 22
12822 2228.41 11
12823 2228.58 26
12824 2228.75 23
12825 2228.93 18
12826 2229.1 21
12827 2229.27 19
12828 2229.44 23
12829 2229.61 23
12830 2229.79 26
12831 2229.96 14
12832 2230.13 18
12833 2230.3 17
12834 2230.47 14
12835 2230.65 18
12836 2230.82 19
12837 2230.99 15
12838 2231.16 20
12839 2231.33 18
12840 2231.5 14
12841 2231.68 24
12842 2231.85 14
12843 2232.02 11
12844 2232.19 18
12845 2232.36 23
12846 2232.54 20
12847 2232.71 15
12848 2232.88 33
12849 2233.05 20
12850 2233.22 23
12851 2233.4 17
12852 2233.57 14
12853 2233.74 18
12854 2233.91 21
12855 2234.08 20
12856 2234.25 20
12857 2234.43 17
12858 2234.6 23
12859 2234.77 16
12860 2234.94 19
12861 2235.11 20
12862 2235.29 19
12863 2235.46 15
12864 2235.63 25
12865 2235.8 19
12866 2235.97 15
12867 2236.14 27
12868 2236.32 15
12869 2236.49 15
12870 2236.66 21
12871 2236.83 22
12872 2237 20
12873 2237.18 18
12874 2237.35 21
12875 2237.52 20
12876 2237.69 22
12877 2237.86 21
12878 2238.04 20
12879 2238.21 21
12880 2238.38 11
12881 2238.55 19
12882 2238.72 27
12883 2238.89 16
12884 2239.07 12
12885 2239.24 20
12886 2239.41 12
12887 2239.58 13
12888 2239.75 19
12889 2239.93 19
12890 2240.1 15
12891 2240.27 19
12892 2240.44 18
12893 2240.61 26
12894 2240.79 16
12895 2240.96 14
12896 2241.13 16
12897 2241.3 29
12898 2241.47 15
12899 2241.64 20
12900 2241.82 16
12901 2241.99 17
12902 2242.16 19
12903 2242.33 29
12904 2242.5 20
12905 2242.68 20
12906 2242.85 16
12907 2243.02 13
12908 2243.19 15
12909 2243.36 17
12910 2243.53 18
12911 2243.71 26
12912 2243.88 20
12913 2244.05 20
12914 2244.22 21
12915 2244.39 20
12916 2244.57 20
12917 2244.74 11
12918 2244.91 16
12919 2245.08 21
12920 2245.25 16
12921 2245.43 13
12922 2245.6 16
12923 2245.77 18
12924 2245.94 22
12925 2246.11 22
12926 2246.28 24
12927 2246.46 24
12928 2246.63 17
12929 2246.8 8
12930 2246.97 18
12931 2247.14 15
12932 2247.32 17
12933 2247.49 18
12934 2247.66 19
12935 2247.83 25
12936 2248 22
12937 2248.18 15
12938 2248.35 12
12939 2248.52 20
12940 2248.69 13
12941 2248.86 14
12942 2249.03 21
12943 2249.21 21
12944 2249.38 21
12945 2249.55 21
12946 2249.72 16
12947 2249.89 15
12948 2250.07 13
12949 2250.24 22
12950 2250.41 19
12951 2250.58 29
12952 2250.75 16
12953 2250.93 17
12954 2251.1 20
12955 2251.27 14
12956 2251.44 16
12957 2251.61 16
12958 2251.78 17
12959 2251.96 21
12960 2252.13 11
12961 2252.3 18
12962 2252.47 10
12963 2252.64 10
12964 2252.82 15
12965 2252.99 17
12966 2253.16 20
12967 2253.33 17
12968 2253.5 25
12969 2253.67 18
12970 2253.85 13
12971 2254.02 17
12972 2254.19 18
12973 2254.36 18
12974 2254.53 14
12975 2254.71 15
12976 2254.88 21
12977 2255.05 12
12978 2255.22 21
12979 2255.39 20
12980 2255.57 17
12981 2255.74 13
12982 2255.91 12
12983 2256.08 17
12984 2256.25 18
12985 2256.42 9
12986 2256.6 9
12987 2256.77 12
12988 2256.94 16
12989 2257.11 17
12990 2257.28 16
12991 2257.46 14
12992 2257.63 16
12993 2257.8 13
12994 2257.97 29
12995 2258.14 18
12996 2258.32 16
12997 2258.49 15
12998 2258.66 25
12999 2258.83 18
13000 2259 18
13001 2259.17 14
13002 2259.35 20
13003 2259.52 17
13004 2259.69 20
13005 2259.86 18
13006 2260.03 19
13007 2260.21 15
13008 2260.38 12
13009 2260.55 17
13010 2260.72 16
13011 2260.89 18
13012 2261.06 15
13013 2261.24 11
13014 2261.41 14
13015 2261.58 23
13016 2261.75 9
13017 2261.92 18
13018 2262.1 24
13019 2262.27 13
13020 2262.44 13
13021 2262.61 15
13022 2262.78 21
13023 2262.96 12
13024 2263.13 22
13025 2263.3 21
13026 2263.47 17
13027 2263.64 16
13028 2263.81 13
13029 2263.99 16
13030 2264.16 18
13031 2264.33 24
13032 2264.5 13
13033 2264.67 22
13034 2264.85 18
13035 2265.02 13
13036 2265.19 20
13037 2265.36 18
13038 2265.53 13
13039 2265.71 10
13040 2265.88 15
13041 2266.05 17
13042 2266.22 11
13043 2266.39 17
13044 2266.56 19
13045 2266.74 14
13046 2266.91 18
13047 2267.08 18
13048 2267.25 15
13049 2267.42 14
13050 2267.6 17
13051 2267.77 15
13052 2267.94 20
13053 2268.11 15
13054 2268.28 14
13055 2268.46 17
13056 2268.63 14
13057 2268.8 12
13058 2268.97 13
13059 2269.14 11
13060 2269.31 26
13061 2269.49 21
13062 2269.66 15
13063 2269.83 18
13064 2270 17
13065 2270.17 21
13066 2270.35 20
13067 2270.52 27
13068 2270.69 20
13069 2270.86 22
13070 2271.03 19
13071 2271.2 12
13072 2271.38 16
13073 2271.55 14
13074 2271.72 14
13075 2271.89 16
13076 2272.06 21
13077 2272.24 20
13078 2272.41 21
13079 2272.58 29
13080 2272.75 19
13081 2272.92 15
13082 2273.1 15
13083 2273.27 14
13084 2273.44 17
13085 2273.61 15
13086 2273.78 23
13087 2273.95 12
13088 2274.13 17
13089 2274.3 27
13090 2274.47 18
13091 2274.64 17
13092 2274.81 19
13093 2274.99 12
13094 2275.16 16
13095 2275.33 22
13096 2275.5 17
13097 2275.67 17
13098 2275.85 21
13099 2276.02 18
13100 2276.19 17
13101 2276.36 11
13102 2276.53 16
13103 2276.7 16
13104 2276.88 20
13105 2277.05 15
13106 2277.22 13
13107 2277.39 21
13108 2277.56 21
13109 2277.74 22
13110 2277.91 22
13111 2278.08 19
13112 2278.25 12
13113 2278.42 19
13114 2278.59 12
13115 2278.77 17
13116 2278.94 16
13117 2279.11 17
13118 2279.28 17
13119 2279.45 20
13120 2279.63 27
13121 2279.8 19
13122 2279.97 17
13123 2280.14 20
13124 2280.31 16
13125 2280.49 27
13126 2280.66 20
13127 2280.83 13
13128 2281 22
13129 2281.17 17
13130 2281.34 19
13131 2281.52 19
13132 2281.69 17
13133 2281.86 15
13134 2282.03 17
13135 2282.2 12
13136 2282.38 20
13137 2282.55 16
13138 2282.72 20
13139 2282.89 20
13140 2283.06 18
13141 2283.24 23
13142 2283.41 19
13143 2283.58 24
13144 2283.75 24
13145 2283.92 17
13146 2284.09 22
13147 2284.27 21
13148 2284.44 17
13149 2284.61 19
13150 2284.78 18
13151 2284.95 20
13152 2285.13 15
13153 2285.3 21
13154 2285.47 22
13155 2285.64 20
13156 2285.81 13
13157 2285.99 14
13158 2286.16 13
13159 2286.33 19
13160 2286.5 17
13161 2286.67 18
13162 2286.84 19
13163 2287.02 17
13164 2287.19 22
13165 2287.36 17
13166 2287.53 21
13167 2287.7 20
13168 2287.88 21
13169 2288.05 17
13170 2288.22 19
13171 2288.39 16
13172 2288.56 12
13173 2288.73 15
13174 2288.91 21
13175 2289.08 16
13176 2289.25 18
13177 2289.42 10
13178 2289.59 14
13179 2289.77 16
13180 2289.94 11
13181 2290.11 8
13182 2290.28 14
13183 2290.45 17
13184 2290.63 10
13185 2290.8 24
13186 2290.97 16
13187 2291.14 16
13188 2291.31 15
13189 2291.48 14
13190 2291.66 19
13191 2291.83 17
13192 2292 12
13193 2292.17 18
13194 2292.34 17
13195 2292.52 8
13196 2292.69 15
13197 2292.86 16
13198 2293.03 17
13199 2293.2 17
13200 2293.38 11
13201 2293.55 17
13202 2293.72 10
13203 2293.89 23
13204 2294.06 24
13205 2294.23 9
13206 2294.41 15
13207 2294.58 12
13208 2294.75 15
13209 2294.92 15
13210 2295.09 11
13211 2295.27 14
13212 2295.44 19
13213 2295.61 13
13214 2295.78 11
13215 2295.95 14
13216 2296.13 20
13217 2296.3 11
13218 2296.47 13
13219 2296.64 19
13220 2296.81 15
13221 2296.98 15
13222 2297.16 13
13223 2297.33 20
13224 2297.5 18
13225 2297.67 20
13226 2297.84 14
13227 2298.02 20
13228 2298.19 9
13229 2298.36 10
13230 2298.53 19
13231 2298.7 14
13232 2298.87 15
13233 2299.05 9
13234 2299.22 12
13235 2299.39 11
13236 2299.56 18
13237 2299.73 13
13238 2299.91 9
13239 2300.08 11
13240 2300.25 15
13241 2300.42 11
13242 2300.59 9
13243 2300.77 11
13244 2300.94 12
13245 2301.11 14
13246 2301.28 8
13247 2301.45 13
13248 2301.62 19
13249 2301.8 17
13250 2301.97 11
13251 2302.14 16
13252 2302.31 9
13253 2302.48 12
13254 2302.66 8
13255 2302.83 18
13256 2303 13
13257 2303.17 11
13258 2303.34 7
13259 2303.52 18
13260 2303.69 10
13261 2303.86 7
13262 2304.03 11
13263 2304.2 16
13264 2304.37 13
13265 2304.55 11
13266 2304.72 18
13267 2304.89 9
13268 2305.06 16
13269 2305.23 16
13270 2305.41 12
13271 2305.58 8
13272 2305.75 16
13273 2305.92 8
13274 2306.09 15
13275 2306.26 12
13276 2306.44 13
13277 2306.61 14
13278 2306.78 17
13279 2306.95 17
13280 2307.12 15
13281 2307.3 14
13282 2307.47 21
13283 2307.64 6
13284 2307.81 18
13285 2307.98 8
13286 2308.16 10
13287 2308.33 10
13288 2308.5 19
13289 2308.67 18
13290 2308.84 10
13291 2309.01 8
13292 2309.19 19
13293 2309.36 11
13294 2309.53 14
13295 2309.7 13
13296 2309.87 17
13297 2310.05 9
13298 2310.22 10
13299 2310.39 5
13300 2310.56 6
13301 2310.73 10
13302 2310.91 11
13303 2311.08 14
13304 2311.25 13
13305 2311.42 13
13306 2311.59 8
13307 2311.76 14
13308 2311.94 13
13309 2312.11 13
13310 2312.28 13
13311 2312.45 11
13312 2312.62 11
13313 2312.8 21
13314 2312.97 13
13315 2313.14 15
13316 2313.31 11
13317 2313.48 13
13318 2313.66 14
13319 2313.83 13
13320 2314 7
13321 2314.17 17
13322 2314.34 12
13323 2314.51 14
13324 2314.69 19
13325 2314.86 15
13326 2315.03 19
13327 2315.2 14
13328 2315.37 9
13329 2315.55 19
13330 2315.72 10
13331 2315.89 17
13332 2316.06 5
13333 2316.23 7
13334 2316.4 15
13335 2316.58 16
13336 2316.75 8
13337 2316.92 11
13338 2317.09 10
13339 2317.26 15
13340 2317.44 19
13341 2317.61 14
13342 2317.78 13
13343 2317.95 11
13344 2318.12 14
13345 2318.3 12
13346 2318.47 8
13347 2318.64 19
13348 2318.81 13
13349 2318.98 8
13350 2319.15 14
13351 2319.33 13
13352 2319.5 15
13353 2319.67 11
13354 2319.84 10
13355 2320.01 11
13356 2320.19 16
13357 2320.36 7
13358 2320.53 10
13359 2320.7 10
13360 2320.87 15
13361 2321.05 17
13362 2321.22 8
13363 2321.39 13
13364 2321.56 3
13365 2321.73 12
13366 2321.9 11
13367 2322.08 9
13368 2322.25 14
13369 2322.42 9
13370 2322.59 11
13371 2322.76 12
13372 2322.94 11
13373 2323.11 14
13374 2323.28 20
13375 2323.45 15
13376 2323.62 13
13377 2323.79 15
13378 2323.97 11
13379 2324.14 11
13380 2324.31 12
13381 2324.48 13
13382 2324.65 12
13383 2324.83 11
13384 2325 10
13385 2325.17 14
13386 2325.34 15
13387 2325.51 12
13388 2325.69 10
13389 2325.86 8
13390 2326.03 8
13391 2326.2 11
13392 2326.37 8
13393 2326.54 8
13394 2326.72 12
13395 2326.89 13
13396 2327.06 11
13397 2327.23 14
13398 2327.4 9
13399 2327.58 12
13400 2327.75 9
13401 2327.92 6
13402 2328.09 9
13403 2328.26 10
13404 2328.44 6
13405 2328.61 7
13406 2328.78 17
13407 2328.95 10
13408 2329.12 6
13409 2329.29 13
13410 2329.47 10
13411 2329.64 8
13412 2329.81 15
13413 2329.98 17
13414 2330.15 10
13415 2330.33 9
13416 2330.5 10
13417 2330.67 12
13418 2330.84 11
13419 2331.01 15
13420 2331.19 10
13421 2331.36 10
13422 2331.53 7
13423 2331.7 16
13424 2331.87 16
13425 2332.04 12
13426 2332.22 11
13427 2332.39 11
13428 2332.56 6
13429 2332.73 7
13430 2332.9 9
13431 2333.08 7
13432 2333.25 8
13433 2333.42 13
13434 2333.59 7
13435 2333.76 11
13436 2333.93 13
13437 2334.11 19
13438 2334.28 21
13439 2334.45 11
13440 2334.62 8
13441 2334.79 8
13442 2334.97 9
13443 2335.14 13
13444 2335.31 15
13445 2335.48 10
13446 2335.65 11
13447 2335.83 16
13448 2336 13
13449 2336.17 16
13450 2336.34 7
13451 2336.51 8
13452 2336.68 7
13453 2336.86 11
13454 2337.03 13
13455 2337.2 11
13456 2337.37 9
13457 2337.54 8
13458 2337.72 11
13459 2337.89 12
13460 2338.06 5
13461 2338.23 4
13462 2338.4 8
13463 2338.57 17
13464 2338.75 12
13465 2338.92 15
13466 2339.09 13
13467 2339.26 20
13468 2339.43 11
13469 2339.61 12
13470 2339.78 14
13471 2339.95 6
13472 2340.12 14
13473 2340.29 14
13474 2340.47 11
13475 2340.64 14
13476 2340.81 14
13477 2340.98 9
13478 2341.15 12
13479 2341.32 11
13480 2341.5 12
13481 2341.67 11
13482 2341.84 7
13483 2342.01 10
13484 2342.18 11
13485 2342.36 6
13486 2342.53 10
13487 2342.7 12
13488 2342.87 16
13489 2343.04 9
13490 2343.22 14
13491 2343.39 15
13492 2343.56 12
13493 2343.73 8
13494 2343.9 15
13495 2344.07 14
13496 2344.25 16
13497 2344.42 7
13498 2344.59 11
13499 2344.76 18
13500 2344.93 5
13501 2345.11 14
13502 2345.28 10
13503 2345.45 16
13504 2345.62 5
13505 2345.79 19
13506 2345.97 10
13507 2346.14 15
13508 2346.31 17
13509 2346.48 13
13510 2346.65 12
13511 2346.82 16
13512 2347 13
13513 2347.17 8
13514 2347.34 11
13515 2347.51 14
13516 2347.68 14
13517 2347.86 13
13518 2348.03 10
13519 2348.2 13
13520 2348.37 11
13521 2348.54 17
13522 2348.71 9
13523 2348.89 8
13524 2349.06 10
13525 2349.23 14
13526 2349.4 11
13527 2349.57 17
13528 2349.75 8
13529 2349.92 9
13530 2350.09 13
13531 2350.26 10
13532 2350.43 9
13533 2350.61 12
13534 2350.78 10
13535 2350.95 17
13536 2351.12 8
13537 2351.29 9
13538 2351.46 10
13539 2351.64 15
13540 2351.81 15
13541 2351.98 7
13542 2352.15 14
13543 2352.32 8
13544 2352.5 11
13545 2352.67 11
13546 2352.84 12
13547 2353.01 11
13548 2353.18 17
13549 2353.36 9
13550 2353.53 11
13551 2353.7 12
13552 2353.87 12
13553 2354.04 12
13554 2354.21 20
13555 2354.39 11
13556 2354.56 11
13557 2354.73 10
13558 2354.9 6
13559 2355.07 9
13560 2355.25 9
13561 2355.42 8
13562 2355.59 11
13563 2355.76 7
13564 2355.93 14
13565 2356.1 14
13566 2356.28 15
13567 2356.45 9
13568 2356.62 19
13569 2356.79 12
13570 2356.96 10
13571 2357.14 8
13572 2357.31 11
13573 2357.48 16
13574 2357.65 20
13575 2357.82 9
13576 2358 20
13577 2358.17 17
13578 2358.34 13
13579 2358.51 17
13580 2358.68 17
13581 2358.85 18
13582 2359.03 15
13583 2359.2 14
13584 2359.37 17
13585 2359.54 19
13586 2359.71 22
13587 2359.89 18
13588 2360.06 20
13589 2360.23 11
13590 2360.4 20
13591 2360.57 11
13592 2360.75 12
13593 2360.92 14
13594 2361.09 11
13595 2361.26 17
13596 2361.43 19
13597 2361.6 10
13598 2361.78 9
13599 2361.95 9
13600 2362.12 12
13601 2362.29 13
13602 2362.46 13
13603 2362.64 14
13604 2362.81 8
13605 2362.98 11
13606 2363.15 5
13607 2363.32 8
13608 2363.5 11
13609 2363.67 8
13610 2363.84 7
13611 2364.01 12
13612 2364.18 10
13613 2364.35 11
13614 2364.53 9
13615 2364.7 17
13616 2364.87 6
13617 2365.04 15
13618 2365.21 13
13619 2365.39 10
13620 2365.56 15
13621 2365.73 7
13622 2365.9 11
13623 2366.07 7
13624 2366.24 16
13625 2366.42 14
13626 2366.59 10
13627 2366.76 7
13628 2366.93 11
13629 2367.1 8
13630 2367.28 4
13631 2367.45 7
13632 2367.62 7
13633 2367.79 11
13634 2367.96 10
13635 2368.14 10
13636 2368.31 14
13637 2368.48 8
13638 2368.65 9
13639 2368.82 9
13640 2368.99 8
13641 2369.17 22
13642 2369.34 6
13643 2369.51 13
13644 2369.68 11
13645 2369.85 9
13646 2370.03 5
13647 2370.2 12
13648 2370.37 13
13649 2370.54 11
13650 2370.71 9
13651 2370.89 9
13652 2371.06 6
13653 2371.23 5
13654 2371.4 10
13655 2371.57 8
13656 2371.74 13
13657 2371.92 12
13658 2372.09 9
13659 2372.26 11
13660 2372.43 8
13661 2372.6 10
13662 2372.78 14
13663 2372.95 10
13664 2373.12 14
13665 2373.29 11
13666 2373.46 7
13667 2373.64 11
13668 2373.81 11
13669 2373.98 16
13670 2374.15 10
13671 2374.32 11
13672 2374.49 7
13673 2374.67 13
13674 2374.84 12
13675 2375.01 11
13676 2375.18 6
13677 2375.35 5
13678 2375.53 9
13679 2375.7 12
13680 2375.87 4
13681 2376.04 10
13682 2376.21 10
13683 2376.38 7
13684 2376.56 8
13685 2376.73 14
13686 2376.9 9
13687 2377.07 7
13688 2377.24 6
13689 2377.42 15
13690 2377.59 10
13691 2377.76 7
13692 2377.93 10
13693 2378.1 11
13694 2378.28 6
13695 2378.45 6
13696 2378.62 15
13697 2378.79 17
13698 2378.96 9
13699 2379.13 13
13700 2379.31 9
13701 2379.48 9
13702 2379.65 11
13703 2379.82 12
13704 2379.99 10
13705 2380.17 7
13706 2380.34 8
13707 2380.51 16
13708 2380.68 10
13709 2380.85 9
13710 2381.03 8
13711 2381.2 13
13712 2381.37 7
13713 2381.54 10
13714 2381.71 7
13715 2381.88 11
13716 2382.06 7
13717 2382.23 6
13718 2382.4 10
13719 2382.57 8
13720 2382.74 9
13721 2382.92 8
13722 2383.09 9
13723 2383.26 11
13724 2383.43 9
13725 2383.6 6
13726 2383.77 15
13727 2383.95 12
13728 2384.12 9
13729 2384.29 6
13730 2384.46 9
13731 2384.63 7
13732 2384.81 8
13733 2384.98 5
13734 2385.15 10
13735 2385.32 10
13736 2385.49 10
13737 2385.67 6
13738 2385.84 10
13739 2386.01 12
13740 2386.18 11
13741 2386.35 10
13742 2386.52 12
13743 2386.7 13
13744 2386.87 5
13745 2387.04 12
13746 2387.21 8
13747 2387.38 9
13748 2387.56 7
13749 2387.73 10
13750 2387.9 14
13751 2388.07 7
13752 2388.24 11
13753 2388.42 6
13754 2388.59 8
13755 2388.76 4
13756 2388.93 11
13757 2389.1 9
13758 2389.27 12
13759 2389.45 14
13760 2389.62 9
13761 2389.79 10
13762 2389.96 6
13763 2390.13 11
13764 2390.31 15
13765 2390.48 10
13766 2390.65 12
13767 2390.82 11
13768 2390.99 12
13769 2391.17 10
13770 2391.34 14
13771 2391.51 12
13772 2391.68 7
13773 2391.85 8
13774 2392.02 7
13775 2392.2 10
13776 2392.37 9
13777 2392.54 11
13778 2392.71 12
13779 2392.88 11
13780 2393.06 13
13781 2393.23 5
13782 2393.4 7
13783 2393.57 12
13784 2393.74 15
13785 2393.91 9
13786 2394.09 13
13787 2394.26 9
13788 2394.43 8
13789 2394.6 5
13790 2394.77 10
13791 2394.95 14
13792 2395.12 2
13793 2395.29 5
13794 2395.46 11
13795 2395.63 7
13796 2395.81 10
13797 2395.98 13
13798 2396.15 10
13799 2396.32 9
13800 2396.49 8
13801 2396.66 13
13802 2396.84 11
13803 2397.01 12
13804 2397.18 6
13805 2397.35 10
13806 2397.52 10
13807 2397.7 7
13808 2397.87 8
13809 2398.04 7
13810 2398.21 10
13811 2398.38 11
13812 2398.56 16
13813 2398.73 16
13814 2398.9 13
13815 2399.07 14
13816 2399.24 9
13817 2399.41 10
13818 2399.59 16
13819 2399.76 12
13820 2399.93 10
13821 2400.1 12
13822 2400.27 5
13823 2400.45 11
13824 2400.62 10
13825 2400.79 15
13826 2400.96 7
13827 2401.13 18
13828 2401.3 14
13829 2401.48 7
13830 2401.65 11
13831 2401.82 17
13832 2401.99 11
13833 2402.16 13
13834 2402.34 13
13835 2402.51 10
13836 2402.68 10
13837 2402.85 13
13838 2403.02 15
13839 2403.2 10
13840 2403.37 14
13841 2403.54 14
13842 2403.71 8
13843 2403.88 11
13844 2404.05 17
13845 2404.23 9
13846 2404.4 9
13847 2404.57 9
13848 2404.74 9
13849 2404.91 5
13850 2405.09 9
13851 2405.26 8
13852 2405.43 7
13853 2405.6 7
13854 2405.77 9
13855 2405.95 7
13856 2406.12 3
13857 2406.29 4
13858 2406.46 10
13859 2406.63 11
13860 2406.8 2
13861 2406.98 10
13862 2407.15 11
13863 2407.32 8
13864 2407.49 9
13865 2407.66 10
13866 2407.84 4
13867 2408.01 8
13868 2408.18 13
13869 2408.35 11
13870 2408.52 7
13871 2408.7 9
13872 2408.87 6
13873 2409.04 6
13874 2409.21 5
13875 2409.38 7
13876 2409.55 7
13877 2409.73 11
13878 2409.9 6
13879 2410.07 6
13880 2410.24 8
13881 2410.41 10
13882 2410.59 7
13883 2410.76 7
13884 2410.93 9
13885 2411.1 5
13886 2411.27 6
13887 2411.44 7
13888 2411.62 7
13889 2411.79 5
13890 2411.96 3
13891 2412.13 10
13892 2412.3 10
13893 2412.48 9
13894 2412.65 3
13895 2412.82 6
13896 2412.99 7
13897 2413.16 10
13898 2413.34 7
13899 2413.51 11
13900 2413.68 5
13901 2413.85 11
13902 2414.02 8
13903 2414.19 3
13904 2414.37 12
13905 2414.54 3
13906 2414.71 9
13907 2414.88 11
13908 2415.05 10
13909 2415.23 9
13910 2415.4 7
13911 2415.57 13
13912 2415.74 6
13913 2415.91 7
13914 2416.09 10
13915 2416.26 7
13916 2416.43 5
13917 2416.6 9
13918 2416.77 13
13919 2416.94 5
13920 2417.12 12
13921 2417.29 7
13922 2417.46 6
13923 2417.63 8
13924 2417.8 10
13925 2417.98 9
13926 2418.15 12
13927 2418.32 10
13928 2418.49 9
13929 2418.66 12
13930 2418.83 8
13931 2419.01 9
13932 2419.18 9
13933 2419.35 3
13934 2419.52 3
13935 2419.69 8
13936 2419.87 8
13937 2420.04 9
13938 2420.21 8
13939 2420.38 12
13940 2420.55 8
13941 2420.73 8
13942 2420.9 8
13943 2421.07 13
13944 2421.24 9
13945 2421.41 5
13946 2421.58 12
13947 2421.76 2
13948 2421.93 7
13949 2422.1 8
13950 2422.27 3
13951 2422.44 13
13952 2422.62 12
13953 2422.79 13
13954 2422.96 8
13955 2423.13 4
13956 2423.3 8
13957 2423.48 12
13958 2423.65 13
13959 2423.82 8
13960 2423.99 14
13961 2424.16 9
13962 2424.33 6
13963 2424.51 7
13964 2424.68 11
13965 2424.85 11
13966 2425.02 18
13967 2425.19 10
13968 2425.37 14
13969 2425.54 12
13970 2425.71 5
13971 2425.88 11
13972 2426.05 7
13973 2426.23 9
13974 2426.4 14
13975 2426.57 12
13976 2426.74 10
13977 2426.91 6
13978 2427.08 7
13979 2427.26 8
13980 2427.43 12
13981 2427.6 13
13982 2427.77 8
13983 2427.94 12
13984 2428.12 5
13985 2428.29 15
13986 2428.46 7
13987 2428.63 8
13988 2428.8 3
13989 2428.97 11
13990 2429.15 5
13991 2429.32 8
13992 2429.49 9
13993 2429.66 13
13994 2429.83 4
13995 2430.01 8
13996 2430.18 6
13997 2430.35 4
13998 2430.52 7
13999 2430.69 5
14000 2430.87 4
14001 2431.04 5
14002 2431.21 4
14003 2431.38 8
14004 2431.55 7
14005 2431.72 8
14006 2431.9 10
14007 2432.07 9
14008 2432.24 8
14009 2432.41 7
14010 2432.58 9
14011 2432.76 6
14012 2432.93 6
14013 2433.1 8
14014 2433.27 8
14015 2433.44 7
14016 2433.62 11
14017 2433.79 8
14018 2433.96 5
14019 2434.13 8
14020 2434.3 6
14021 2434.47 9
14022 2434.65 8
14023 2434.82 7
14024 2434.99 5
14025 2435.16 9
14026 2435.33 8
14027 2435.51 6
14028 2435.68 6
14029 2435.85 5
14030 2436.02 8
14031 2436.19 7
14032 2436.36 2
14033 2436.54 2
14034 2436.71 8
14035 2436.88 7
14036 2437.05 8
14037 2437.22 9
14038 2437.4 4
14039 2437.57 0
14040 2437.74 9
14041 2437.91 4
14042 2438.08 6
14043 2438.26 9
14044 2438.43 5
14045 2438.6 8
14046 2438.77 4
14047 2438.94 8
14048 2439.11 5
14049 2439.29 6
14050 2439.46 8
14051 2439.63 3
14052 2439.8 9
14053 2439.97 5
14054 2440.15 6
14055 2440.32 6
14056 2440.49 3
14057 2440.66 4
14058 2440.83 10
14059 2441.01 4
14060 2441.18 6
14061 2441.35 8
14062 2441.52 4
14063 2441.69 6
14064 2441.86 5
14065 2442.04 9
14066 2442.21 5
14067 2442.38 10
14068 2442.55 4
14069 2442.72 8
14070 2442.9 6
14071 2443.07 5
14072 2443.24 4
14073 2443.41 7
14074 2443.58 8
14075 2443.76 8
14076 2443.93 4
14077 2444.1 6
14078 2444.27 6
14079 2444.44 7
14080 2444.61 5
14081 2444.79 4
14082 2444.96 7
14083 2445.13 4
14084 2445.3 4
14085 2445.47 4
14086 2445.65 5
14087 2445.82 5
14088 2445.99 7
14089 2446.16 6
14090 2446.33 7
14091 2446.5 5
14092 2446.68 5
14093 2446.85 8
14094 2447.02 5
14095 2447.19 7
14096 2447.36 4
14097 2447.54 9
14098 2447.71 7
14099 2447.88 7
14100 2448.05 6
14101 2448.22 3
